Summary,Issue key,Issue id,Parent id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Labels,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Attachment,Attachment,Custom field (Actual Result),Custom field (Actual Result),Custom field (Actual end),Custom field (Actual start),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Compass),Custom field (Development),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Expected Result),Custom field (Expected Result),Custom field (Impact),Custom field (Issue color),Custom field (Labels),Custom field (Locked forms),Custom field (Open forms),Custom field (Rank),Custom field (Request Type),Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Test Level),Custom field (Test Steps),Custom field (Test Steps),Custom field (Testcase Result),Custom field (Testcase Result),Custom field (Text-level),Custom field (Time stamp),Custom field (Time stamp),Custom field (Total forms),Custom field ([CHART] Date of First Response),Parent,Parent summary,Status Category
Fund Transfer,BAN-2,10075,,Epic,To Do,BAN,BankingProject,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,Vinh Tran,62a1485c9f5d480069ca30e8,Vinh Tran,62a1485c9f5d480069ca30e8,09/Dec/22 8:45 PM,24/Dec/22 5:15 PM,03/Jan/23 5:04 PM,,,0,,,,Vinh Tran,62a1485c9f5d480069ca30e8,,,,,,,,,,,,,,,,,,,,,,,,ghx-label-7,,Fund Transfer,To Do,,,,purple,,,,0|i000gf:,,,,,,,,,,,,,,,,,,,,,,To Do
Balance Enquiry,BAN-1,10074,,Epic,To Do,BAN,BankingProject,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,Vinh Tran,62a1485c9f5d480069ca30e8,Vinh Tran,62a1485c9f5d480069ca30e8,09/Dec/22 8:45 PM,24/Dec/22 7:59 PM,03/Jan/23 5:04 PM,,,0,,,,Vinh Tran,62a1485c9f5d480069ca30e8,,,,,,,,,,,,,,,,,,,,,,,,ghx-label-7,,Balance Enquiry,To Do,,,,purple,,,,0|i000g7:,,,,,,,,,,,,,,,,,,,,,,To Do
EC71-Verity Pin - Characters are not allowed,ROOM-74,10073,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 10:04 PM,08/Dec/22 10:05 PM,03/Jan/23 5:04 PM,,,0,,Pin - Characters are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 10:04 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-150322.png;https://tranthaivinh.atlassian.net/secure/attachment/10013/image-20221208-150322.png,08/Dec/22 10:04 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-150430.png;https://tranthaivinh.atlassian.net/secure/attachment/10014/image-20221208-150430.png,"Lỗi do hệ thống phát sinh ra “*Characters are not allowed*“

!image-20221208-150430.png|width=648,height=34!",,,,,,,,,,,,,Nếu nhập ký tự vào trường pin thì kết quả sẽ xảy ra lỗi.,,,,EditCustomer,,,0|i000fz:,,ROOM Sprint 1,,,,,,,,,"Step 1: Vào đường dẫn “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Sau đó nhập ký tự vào trường pin để test thử.

step 3: Chờ kết quả từ hệ thống.

!image-20221208-150322.png|width=406,height=34!",,Pass,,Unit,,10/Dec/22 12:00 AM,,,10006,Edit Customer,To Do
EC70.1-Verity State – First character cannot have space,ROOM-73,10072,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 9:54 PM,08/Dec/22 9:54 PM,03/Jan/23 5:04 PM,,,0,,State – First character cannot have space,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 9:54 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-145224.png;https://tranthaivinh.atlassian.net/secure/attachment/10011/image-20221208-145224.png,08/Dec/22 9:54 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-145326.png;https://tranthaivinh.atlassian.net/secure/attachment/10012/image-20221208-145326.png,"Lỗi do hệ thống phát sinh ra “*Numbers are not allowed*“.

!image-20221208-145326.png|width=628,height=28!",,,,,,,,,,,,,Nếu có khoảng trắng vào ký tự đầu của trường State thì nó sẽ xảy ra lỗi,,,,EditCustomer,,,0|i000fr:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Nhập vào ký tự đầu tiên là khoảng trắng.

step 3: Chờ đoán kết quả từ hệ thống.

!image-20221208-145224.png|width=406,height=33!",,Pass,,Unit,,10/Dec/22 2:30 AM,,,10006,Edit Customer,To Do
EC70-Verity  State – Special characters are not allowed,ROOM-72,10071,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 9:47 PM,08/Dec/22 9:47 PM,03/Jan/23 5:04 PM,,,0,, State – Special characters are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 9:47 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-144543.png;https://tranthaivinh.atlassian.net/secure/attachment/10009/image-20221208-144543.png,08/Dec/22 9:47 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-144655.png;https://tranthaivinh.atlassian.net/secure/attachment/10010/image-20221208-144655.png,"Lỗi do hệ thống phát sinh ra “*Special characters are not allowed*“.

!image-20221208-144655.png|width=716,height=29!",,,,,,,,,,,,,Nếu viết ký tự đặc biệt vào trường State thì sẽ phát sinh ra lỗi.,,,,EditCustomer,,,0|i000fj:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Chèn các ký tự đặc biệt vào trường State.

step 3: Sau đó chờ kết quả từ hệ thống.

!image-20221208-144543.png|width=405,height=38!",,Pass,,Unit,,10/Dec/22 1:00 AM,,,10006,Edit Customer,To Do
EC69-Verity State - State must not be blank,ROOM-71,10070,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Highest,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 9:42 PM,08/Dec/22 9:42 PM,03/Jan/23 5:04 PM,,,0,,State - State must not be blank,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 9:42 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-144041.png;https://tranthaivinh.atlassian.net/secure/attachment/10007/image-20221208-144041.png,08/Dec/22 9:42 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-144134.png;https://tranthaivinh.atlassian.net/secure/attachment/10008/image-20221208-144134.png,"Lỗi do hệ thống sẽ phát sinh ra “*State must not be blank*“.

!image-20221208-144134.png|width=622,height=38!",,,,,,,,,,,,,Nếu bỏ trống trường State thì hệ thống sẽ xuất hiện lỗi phát sinh.,,,,EditCustomer,,,0|i000fb:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Để trống trường State để test thử.

step 3: Chờ kết quả từ hệ thống.

!image-20221208-144041.png|width=405,height=44!",,Pass,,Unit,,10/Dec/22 2:30 AM,,,10006,Edit Customer,To Do
EC68-Verity State – Numbers are not allowed,ROOM-70,10069,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 9:37 PM,08/Dec/22 9:38 PM,03/Jan/23 5:04 PM,,,0,,State – Numbers are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 9:37 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-143521.png;https://tranthaivinh.atlassian.net/secure/attachment/10005/image-20221208-143521.png,08/Dec/22 9:37 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-143631.png;https://tranthaivinh.atlassian.net/secure/attachment/10006/image-20221208-143631.png,"Lỗi hệ thống sẽ phát sinh ra “*Numbers are not allowed*“.

!image-20221208-143631.png|width=642,height=30!",,,,,,,,,,,,,Nếu như đúng thì hệ thống sẽ phát sinh ra lỗi.,,,,EditCustomer,,,0|i000f3:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Nhập số vào trường State để thử

step 3: Chờ đợi kết quả từ hệ thống.

!image-20221208-143521.png|width=412,height=30!",,Pass,,Unit,,09/Dec/22 1:30 AM,,,10006,Edit Customer,To Do
EC67-Verity City - First character can not have space,ROOM-69,10068,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Low,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 8:18 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,City - First character can not have space,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 8:18 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-131722.png;https://tranthaivinh.atlassian.net/secure/attachment/10004/image-20221208-131722.png,08/Dec/22 8:18 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-131842.png;https://tranthaivinh.atlassian.net/secure/attachment/10003/image-20221208-131842.png,"Lỗi do nó phát sinh ra “*Numbers are not allowed*“

!image-20221208-131722.png|width=50%!",,,,,,,,,,,,,"Sẽ có lỗi xảy ra do dùng khaongr trắng làm ký tự đầu tiên.

!image-20221208-131842.png|width=409,height=42!",,,,EditCustomer,,,0|i000ev:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Cho khoảng trắng vào ký tự đầu tiên.

step 3: Chờ kết qur hiển thị từ hệ thống.",,Pass,,Unit,,09/Dec/22 2:30 AM,,,10006,Edit Customer,To Do
EC66-Verity City – Numbers are not allowed,ROOM-68,10067,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Low,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 8:12 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,City – Numbers are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 8:12 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-131040.png;https://tranthaivinh.atlassian.net/secure/attachment/10002/image-20221208-131040.png,,Lỗi do nó phát sinh ra “*Numbers are not allowed*“,,,,,,,,,,,,,Sẽ có lỗi xảy ra khi chúng ta điền số vào trường City.,,,,EditCustomer,,,0|i000en:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Viết số vào trường City.

step 3: Sao đó chờ kết quả từ hệ thống.

!image-20221208-131040.png|width=425,height=49!",,Pass,,Unit,,09/Dec/22 2:30 AM,,,10006,Edit Customer,To Do
 EC65-Verity City - City Field must not be blank,ROOM-67,10066,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 8:06 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,City - City Field must not be blank,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,08/Dec/22 8:06 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-130505.png;https://tranthaivinh.atlassian.net/secure/attachment/10000/image-20221208-130505.png,08/Dec/22 8:06 PM;ug:0cf05f3f-8f4f-4773-b9bd-004d30cc7f07;image-20221208-130631.png;https://tranthaivinh.atlassian.net/secure/attachment/10001/image-20221208-130631.png,"Lỗi do nó phát sinh ra “*City Field must be not blank*“.

!image-20221208-130631.png|width=1536,height=742!",,,,,,,,,,,,,Sẽ xảy ra lỗi do bỏ trống trường city,,,,EditCustomer,,,0|i000ef:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Bỏ trống trường City 

step 3: Chờ kết quả từ hệ thống.

!image-20221208-130505.png|width=426,height=44!",,,,Unit,,09/Dec/22 12:30 AM,,,10006,Edit Customer,To Do
EC64-Verity City - Special character are not allowed,ROOM-66,10065,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 8:01 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,City - Special character are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Lỗi do nó phát sinh ra “*Special characters are not allowed*“.,,,,,,,,,,,,,Dự kiến sẽ có lỗi vị thành phố không có ký tự đặc biệt,,,,EditCustomer,,,0|i000e7:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Nhập ký tự đặc biệt vào trường city.

tep 3: Sau đó chờ kết quả hiện thị từ hệ thống.",,Pass,,Unit,,10/Dec/22 12:00 AM,,,10006,Edit Customer,To Do
EC63-Verity Address - Special characters are not allowed,ROOM-65,10064,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Highest,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 7:50 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,Address - Special characters are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Sẽ không có lỗi sảy ra khi có các ký tự đặt biệt.,,,,,,,,,,,,,Sẽ không có lỗi xuất hiện khi dùng ký tự đặt biệt vào trường address,,,,EditCustomer,,,0|i000dz:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Nhập ký tự đặt biệt vào trường address.

step 3: Chờ đợi kết quả phản hồi vào hệ thống.",,Pass,,Unit,,09/Dec/22 1:00 AM,,,10006,Edit Customer,To Do
EC62-Verity Address - First character can not have space,ROOM-64,10063,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 7:43 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,Address - First character can not have space,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Không có lỗi phát sinh.,,,,,,,,,,,,,Nếu bỏ ký tự đầu tiên thì sẽ không phát ra lỗi,,,,EditCustomer,,,0|i000dr:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Thêm khoảng trắng vào ký tự đầu tiên của trường address

step 3: Chờ kết quả phản hồi tự hệ thống.",,Pass,,Unit,,09/Dec/22 2:30 AM,,,10006,Edit Customer,To Do
EC61-Verity Address - Address Field must not be blank,ROOM-63,10062,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Highest,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 7:36 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,Address - Address Field must not be blank,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Không có lỗi xảy ra khi bỏ trống trường địa chỉ,,,,,,,,,,,,,Nếu đúng như sẽ không có lỗi cảnh báo.,,,,EditCustomer,,,0|i000dj:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Bỏ trống hoặc không nhập gì vào trường địa chỉ 

step 3: Chờ kết quả phản hồi từ hệ thống.",,Fail,,Unit,,09/Dec/22 2:30 AM,,,10006,Edit Customer,To Do
ECF60.1-Verity  Customer Id - First character can not have space,ROOM-62,10061,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 7:30 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,Customer Id - First character can not have space,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Không có lỗi phát sinh ra trong hệ thống,,,,,,,,,,,,,Nếu đúng thì lỗi sẽ phát sinh,,,,EditCustomerform,,,0|i000db:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Nhập ký tự đầu tiên là khoảng trắng và các ký tự sau bình thường

step 3: Sau đó chờ lỗi từ hệ thống.",,Fail,,Unit,,10/Dec/22 12:00 AM,,,10006,Edit Customer,To Do
ECF60-Verity Customer Id - Characters are not allowed,ROOM-61,10060,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Low,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 7:25 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,Customer Id - Characters are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Lỗi do nó phát sinh ra “*Characters are not allowed*“,,,,,,,,,,,,,Nếu như đúng nó sẽ ra lỗi ký tự,,,,EditCustomerform,,,0|i000d3:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: fullfill any characters into a field 

step 3: waiting result from system responding",,Pass,,Unit,,10/Dec/22 12:00 AM,,,10006,Edit Customer,To Do
ECF59-Verity Customer Id - Special character are not allowed,ROOM-60,10059,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 7:20 PM,08/Dec/22 9:29 PM,03/Jan/23 5:04 PM,,,0,,Customer Id - Special character are not allowed,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Lỗi do phát sinh ra “*Special characters are not allowed*“,,,,,,,,,,,,,Nếu như đúng thì mình sẽ ra lỗi cảnh báo.,,,,EditCustomerform,,,0|i000cv:,,ROOM Sprint 1,,,,,,,,,"Step 1: Vào đường link “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php%E2%80%9C] link

step 2: fullfill any characters into a field

step 3: waiting result from system responding",,Pass,,Unit,,09/Dec/22 2:30 AM,,,10006,Edit Customer,To Do
ECF58-Verity Customer Id - Customer ID is required,ROOM-59,10058,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,High,,,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,Nguyễn Minh Trường,62a15e664e1a640070c474b0,08/Dec/22 7:11 PM,08/Dec/22 9:28 PM,03/Jan/23 5:04 PM,,,0,,Customer Id - Customer ID is required,,Nguyễn Minh Trường,62a15e664e1a640070c474b0,,,,,,,,,,,,,,,Lỗi do nó phát sinh ra “*Customer ID is required*“,,,,,,,,,,,,,Nếu đúng như thì sẽ có lỗi sảy ra,,,,EditCustomerform,,,0|i000cn:,,ROOM Sprint 1,,,,,,,,,"Step 1: Vào link “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] link 

step 2: Điền tất cả các thông tin vào trường.

step 3: Chờ kết quả phản hồi từ hệ thống.",,Pass,,Unit,,10/Dec/22 2:00 AM,,,10006,Edit Customer,To Do
NC29 - Verify Email - First character can not have space,ROOM-58,10057,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,dat lu,638758499e48f2b9a615065e,dat lu,638758499e48f2b9a615065e,07/Dec/22 11:22 PM,07/Dec/22 11:23 PM,03/Jan/23 5:04 PM,,,0,,,,dat lu,638758499e48f2b9a615065e,,,,,,,,,,,,,,,First character can not have space,,,,,,,,,,,,,I wan First character can not have space,,,,NewCustomer,,,0|i000cf:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] 

step 2: fullfill any characters into a field 

step 3: waiting result from system responding",,Pass,,Unit,,,,,10005,New Customer,To Do
NC28 - Verify Email - Email ID is not valid,ROOM-57,10056,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,dat lu,638758499e48f2b9a615065e,dat lu,638758499e48f2b9a615065e,07/Dec/22 11:18 PM,07/Dec/22 11:23 PM,03/Jan/23 5:04 PM,,,0,,,,dat lu,638758499e48f2b9a615065e,,,,,,,,,,,,,,,Email-ID is not valid,,,,,,,,,,,,,i wan Email-ID is not valid,,,,NewCustomer,,,0|i000c7:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] 

link step 2: fullfill any characters into a field

 step 3: waiting result from system responding",,,,Unit,,,,,10005,New Customer,To Do
D54 - Verify   - Description must not be blank,ROOM-56,10055,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,dat lu,638758499e48f2b9a615065e,dat lu,638758499e48f2b9a615065e,07/Dec/22 11:04 PM,07/Dec/22 11:11 PM,03/Jan/23 5:04 PM,,,0,,,,dat lu,638758499e48f2b9a615065e,,,,,,,,,,,,,,,Description must not be blank,,,,,,,,,,,,,i  wan Description must not be blank,,,,Deposit,,,0|i000bv:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“]

 link step 2: fullfill any characters into a field 

step 3: waiting result from system responding",,,,Unit,,,,,10011,Deposit,To Do
D55 - Verify   - Account No must not be blank,ROOM-55,10054,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,dat lu,638758499e48f2b9a615065e,dat lu,638758499e48f2b9a615065e,07/Dec/22 11:02 PM,07/Dec/22 11:12 PM,03/Jan/23 5:04 PM,,,0,,,,dat lu,638758499e48f2b9a615065e,,,,,,,,,,,,,,,Description must not be blank,,,,,,,,,,,,,i wan Description must not be blank,,,,EditAccount,,,0|i000bz:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] 

step 2: fullfill any characters into a field 

step 3: waiting result from system responding",,Pass,,Unit,,,,,10008,Edit Account,To Do
D53 - Verify   - Characters are not allowed,ROOM-54,10053,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,dat lu,638758499e48f2b9a615065e,dat lu,638758499e48f2b9a615065e,07/Dec/22 10:59 PM,07/Dec/22 11:00 PM,03/Jan/23 5:04 PM,,,0,,,,dat lu,638758499e48f2b9a615065e,,,,,,,,,,,,,,,Characters are not allowed,,,,,,,,,,,,,i wan Characters are not allowed,,,,Deposit,,,0|i000br:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php%E2%80%9C] link

step 2: fullfill any characters into a field

step 3: waiting result from system respondin",,Pass,,Unit,,,,,10011,Deposit,To Do
D52 - Verify   - Special characters are not allowed,ROOM-53,10052,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,dat lu,638758499e48f2b9a615065e,dat lu,638758499e48f2b9a615065e,07/Dec/22 10:57 PM,07/Dec/22 10:59 PM,03/Jan/23 5:04 PM,,,0,,,,dat lu,638758499e48f2b9a615065e,,,,,,,,,,,,,,,Special characters are not allowed,,,,,,,,,,,,,i wan Special characters are not allowed,,,,Deposit,,,0|i000bj:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“]

 step 2: fullfill any characters into a field

 step 3: waiting result from system responding",,Pass,,Unit,,,,,10011,Deposit,To Do
D51 - Verify   - Amount field must not be blank,ROOM-52,10051,,Story,To Do,ROOM,banking,software,Vinh Tran,62a1485c9f5d480069ca30e8,,Medium,,,,dat lu,638758499e48f2b9a615065e,dat lu,638758499e48f2b9a615065e,07/Dec/22 10:54 PM,07/Dec/22 10:54 PM,03/Jan/23 5:04 PM,,,0,,,,dat lu,638758499e48f2b9a615065e,,,,,,,,,,,,,,,Amount field must not be blank,,,,,,,,,,,,,*i wan Amount field must not be blank*,,,,Deposit,,,0|i000bb:,,ROOM Sprint 1,,,,,,,,,"Step 1: go to “[https://demo.guru99.com/V1/html/addcustomerpage.php“|https://demo.guru99.com/V1/html/addcustomerpage.php“] 

step 2: fullfill any characters into a field 

step 3: waiting result from system responding",,Pass,,Unit,,,,,10011,Deposit,To Do
